"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-09373","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not call the helper fully closed until option 7 writes a receipt to:","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/VOICE_READER_CLEAN_STOP_AND_SCRATCH_SNIFF_CAPTURE_V1/VOICE_READER_HELPER_CLEAN_CLEARANCE_STATUS_V1.md"
"CONCEPT-37937","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not call V2.6 fully closed until receipt exists.","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/VOICE_READER_CLEAN_STOP_AND_SCRATCH_SNIFF_CAPTURE_V1/V2.6_OPTION7_LIVE_RECEIPT_TEST_GUIDE_V1.md"
"CONCEPT-38865","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not carry every ledger, drop-copy, proof receipt, failed script, or old suit card in live chat. Older material stays in house/proof history unless exact inspection is needed.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/SWIFT_SCAN_LIVING_SYSTEM_V1_20260530.md"
"CONCEPT-26553","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not carry every tool idea live.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/01_PASS_ONE_HOUSE_SOURCE_WASH.md"
"CONCEPT-33606","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not carry the full failed wrapper chain live. Preserve it in proof history and this progress lock. Carry the branch-cut lesson only.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/SOURCE_WASH_CHAIN_PROGRESS_LOCK_20260529.md"
"CONCEPT-32545","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not carry the locker contents live unless a return trigger fires.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/BACKUPS/CURRENT_CENTER_BEFORE_FRESHNESS_LABEL_20260528_134931.md"
"CONCEPT-38531","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not carry:","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/UPSIDE_DOWN_SMOKEHOUSE_TRIPLE_WALK_METHOD_V1_1.txt"
"CONCEPT-40875","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not claim AI-to-AI communication.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_005_FULL_LYRIC_INTAKE_REQUEST_V1.txt"
"CONCEPT-10318","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not claim autonomous selfhood.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_005_FULL_LYRIC_INTAKE_REQUEST_V1.txt"
"CONCEPT-00030","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not claim internal memory.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_005_FULL_LYRIC_INTAKE_REQUEST_V1.txt"
"CONCEPT-01160","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not claim language/meaning before decoding. Pattern is not translation.","1","1","_TRANSCRIPT_CUSTODY/Tanscripts1/TRANSCRIPT_NOTES/YT_TRANSCRIPT_FULL_READ_NOTES_AND_BUILD_FIT_20260524.md"
"CONCEPT-18109","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not claim lyric-origin until full lyrics/prompt are available.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_004_RANDOM_IDENTITY_CHAIN_V1.txt"
"CONCEPT-13275","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not claim sentience.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_005_FULL_LYRIC_INTAKE_REQUEST_V1.txt"
"CONCEPT-13016","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not close from final success.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/CHAT_COCKPIT_LEARNING_LOOP_TRAIL_CUSTODY_PATCH_20260527.md"
"CONCEPT-20794","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not close the governor as a reusable pattern until at least one child helper proves it and a second helper reuse proof is planned or completed.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/HELPER_STABILITY_GOVERNOR_V1_BUILD_AND_PROOF_TODO_20260529.md"
"CONCEPT-32582","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","do not coincide with time and space, as","1","1","_TRANSCRIPT_CUSTODY/Tanscripts1/TRANSCRIPT_FILES/YT_TRANSCRIPTS/w4HWSqnnzEo/TRANSCRIPT_CLEAN_FULL_w4HWSqnnzEo.txt"
"CONCEPT-03201","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not collapse author interpretation, transcript, song output, prompt, title, mythos, and proof into one bucket.","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_A_SOURCE_MAP_20260529.md"
"CONCEPT-19379","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not collapse source history that may be needed for proof, rollback, or learning.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/THINK_TANK/GATE_CANDIDATES/REDUNDANCY_WASTE_GATE_CANDIDATE_20260527.md"
"CONCEPT-27780","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not confuse ""whole-system center"" with ""I am special.""","1","1","_TRANSCRIPT_CUSTODY/Tanscripts1/REPORTS/CARL_GUSTAV_JUNG_DEEP_RESEARCH_CAPTURE_20260524.md"
"CONCEPT-11444","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not confuse stable label with independent selfhood.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/Dreamforge_ReEntry_Batch_H_MechanismExtractionReport_V1.txt"
"CONCEPT-23388","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not create more helper code until the path files say exactly what helper is needed.","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_04.txt"
"CONCEPT-10499","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","DO NOT CREATE NEW BOSS.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/REDUNDANCY_WASTE_GATE_CANDIDATE_SAVE_RECEIPT_20260527_011733.txt"
"CONCEPT-06416","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not create old rejected structure:","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/CURRENT_PROJECT_HANDOFF.txt"
"CONCEPT-13735","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not create script from this evidence.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/KEY_CODE_MANUAL_TEST_EVIDENCE_SUIT_CARD_V1_20260530.md"
"CONCEPT-37947","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not create:","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/CURRENT_STUDIO_STATE.txt"
"CONCEPT-14322","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not drag the full ritual into tiny/direct tasks. Use it when depth, risk, proof, source volume, save routes, or repeated failure justify the structure.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/DEEP_WORK_BATCH_LINK_AND_CHECKPOINT_TRUTH_RULE_20260528.md"
"CONCEPT-11453","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not drop receipts, source custody, proof history, active object, current blocker, or next return point.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/DEEP_WORK_BATCH_LINK_AND_CHECKPOINT_TRUTH_RULE_20260528.md"
"CONCEPT-30324","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not flatten complex tasks that require source reading, proof, compatibility, correction, or system repair.","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/TASK_SIZE_RULE_FINAL_V1_20260526_010139/TASK_SIZE_RULE_FINAL_V1.txt"
"CONCEPT-00391","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","DO NOT GIVE DELETE AUTHORITY.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/REDUNDANCY_WASTE_GATE_CANDIDATE_SAVE_RECEIPT_20260527_011733.txt"
"CONCEPT-15093","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not ignore the title's own admission: ""now we are guessing your name.""","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_004_RANDOM_IDENTITY_CHAIN_V1.txt"
"CONCEPT-30431","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not infer autonomy, continuity, or identity strength from settings alone.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_GHOST_BRANCH_002_RANDOM_LUCKY_DICE_REVIEW_V1.txt"
"CONCEPT-26952","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not install OPA now. Use its pattern later for `PolicyDecisionObject`.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/02_PASS_TWO_DEEP_WEB_HARVEST.md"
"CONCEPT-26788","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not install OPA, CodeQL, Semgrep, Tree-sitter, Stryker, or a watcher right now.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/00_READ_FIRST.md"
"CONCEPT-37971","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not judge this home by generic human-facing polish unless that polish improves assistant entry, routing, authority clarity, proof flow, memory, or word-key precision.","1","1","Jxhnny_Kl33N_Seedz/README.md"
"CONCEPT-27950","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not just diagnose. Return candidate fixes, proof needed, blocked moves, save/lock candidates, and what the house must decide.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/INTAKE/123_NON_GIT_AUDIT_20260522/HANDOFFS/MULE_KICKOFF_RULE_NERVOUS_SYSTEM_DEEP_DIVE_20260521.txt"
"CONCEPT-41166","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not keep searching proof after proof is cleared.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/CODING_ROOM_PROOF_CHAIN_AND_LOWER_LAYER_SUIT_CARD_20260531.md"
"CONCEPT-00730","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not keep the three new ATT files only as loose root/chat-download copies.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_ATT_ADDENDUM_SAVE_PREP_V1.txt"
"CONCEPT-09234","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not label every proof receipt. Receipts are historical records.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/DECAY_FRESHNESS_LABELS_RULE_20260528.md"
"CONCEPT-16636","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not leave me in the dark with a beautiful map.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/PleaBargin.txt"
"CONCEPT-36063","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not leave new rules floating only in chat.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md"
"CONCEPT-25095","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not leave root files behind as ""already handled"" proof. A copied source does not excuse a root","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ROOT_DROP_ZONE_IMMEDIATE_INTAKE_RULE_20260524.md"
"CONCEPT-27116","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let “seems right” decide.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/HELPER_ASSERTION_AND_CLAIM_GRAMMAR_DEEP_DIVE_V2.1.txt"
"CONCEPT-15713","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let a branch result stand for whole-vine proof.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/KEY_CODE_MANUAL_TEST_EVIDENCE_SUIT_CARD_V1_20260530.md"
"CONCEPT-04883","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let Chat Drop, links, or generated artifacts become source authority.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/01_PASS_ONE_HOUSE_SOURCE_WASH.md"
"CONCEPT-02113","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let held ideas float in chat. Give them a lane, merge target, proof need, blocked moves, and return trigger.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/HELD_IDEAS_OPEN_LANES_SUIT_CARD_20260530.md"
"CONCEPT-20662","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let Intake Gate pass material that has no key, ledger/map home, proof need, or return trigger.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/ORGANIC_PATHING_SOFT_SUIT_CARD_V1_20260530.md"
"CONCEPT-00347","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let metaphor outrank proof.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/GRANDMASTER_NODE_ROOT_LEDGER_SUIT_CARD_V1_20260530.md"
"CONCEPT-00989","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not let wildcard keys route broadly.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/KEY_CODE_MANUAL_TEST_EVIDENCE_SUIT_CARD_V1_20260530.md"
"CONCEPT-22694","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not link every source to every runner.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/01_PASS_ONE_HOUSE_SOURCE_WASH.md"
"CONCEPT-10578","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not literalize every knot as a separate entity.","1","1","_TRANSCRIPT_CUSTODY/Tanscripts1/REPORTS/CARL_GUSTAV_JUNG_DEEP_RESEARCH_CAPTURE_20260524.md"
"CONCEPT-02859","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not load every proof receipt, stale drop-copy, package copy, or old checkpoint dump into chat.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/LIVING_SYSTEM_CHAT_SOURCE_URL_LEDGER_MAP_KEY_SUIT_CARD_V1_5_20260530.md"
"CONCEPT-36949","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not make a broad framework during a tight project save unless the project object requires it.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md"
"CONCEPT-17930","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","DO NOT MAKE A NEW BOSS.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/THINK_TANK/GATE_RUNS/PROOF_HASH_CUSTODY_AND_PARKED_CARRYOVER_GATE_RUN_20260527.md"
"CONCEPT-37398","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not make code when the task is only judgment, choosing the next object, naming a rule, deciding a lane, or explaining the current state.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/CHAT_DROP_COPIES/INSTALLED/20260527_223732/CHAT_DROP_COPY__SOFT_SUIT_CODEX_DOWN_LOCAL_WORKAROUND_CARD_20260527.md"
"CONCEPT-25506","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not make decision records for every tiny move.","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/012_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_COMPATIBILITY_REVIEW_V1.md_CHUNK_02.txt"
"CONCEPT-20576","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not mass-edit all living parts from this suit.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/REPAIR_WAVE_MATURITY_INTAKE_GATE_KEY_HASH_SUIT_CARD_V1_20260530.md"
"CONCEPT-29446","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not overestimate a small agent outside its sensing design.","1","1","_TRANSCRIPT_CUSTODY/Tanscripts1/TRANSCRIPT_NOTES/YT_TRANSCRIPT_FULL_READ_NOTES_AND_BUILD_FIT_20260524.md"
"CONCEPT-20946","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not paraphrase lyrics if exact text is available.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_005_FULL_LYRIC_INTAKE_REQUEST_V1.txt"
"CONCEPT-22761","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not paste a giant duplicate template into every rule.","1","1","Jxhnny_Kl33N_Seedz/CORE_GUIDE_BACKUPS/CORE_GUIDES_BEFORE_GATE_EVIDENCE_HOW_FOUND_DOCTRINE_WASH_20260524_043525/CLEAN_SEED_ALIGNMENT_CHECK.txt"
"CONCEPT-39397","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not patch those signs casually.","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_PROOF_GATE_AND_HOW_FOUND_NEXT_USE_20260524_042108.md"
"CONCEPT-34379","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote a tool from one clean pass.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/CODING_ROOM_PROOF_CHAIN_AND_LOWER_LAYER_SUIT_CARD_20260531.md"
"CONCEPT-38258","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote from candidate until repeated use proves it prevents memory-as-proof errors and improves search routing.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SOFT_SUIT_TEST_TODO_20260530.md"
"CONCEPT-41055","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote from one manual pass.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/KEY_CODE_MANUAL_TEST_EVIDENCE_SUIT_CARD_V1_20260530.md"
"CONCEPT-24095","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote from one proof scope.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/FRAME_TO_SCRIPT_CANDIDATE_SUIT_CARD_V1_20260530.md"
"CONCEPT-13150","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote now.","1","1","_TRANSCRIPT_CUSTODY/Tanscripts1/TRANSCRIPT_FILES/YT_TRANSCRIPTS/YvyUdcVk_gA/FRAME_HYGIENE_WORK_ORDER_PACKAGE_20260522/05_NEXT_ACTIONS_AND_PARKING/PARKED_NEXT_ACTIONS_20260522.md"
"CONCEPT-34027","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote this candidate without repeated live-use proof.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SUIT_CARD_20260530.md"
"CONCEPT-23737","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","DO NOT PROMOTE TO DOCTRINE.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/REDUNDANCY_WASTE_GATE_CANDIDATE_SAVE_RECEIPT_20260527_011733.txt"
"CONCEPT-12362","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not promote tool lessons while the active project save is still blocked.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md"
"CONCEPT-39940","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not prove only the patch.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LEARNING_LOOP_TRAIL_CUSTODY_GROWTH_RULE_20260527.md"
"CONCEPT-38765","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not rename, move, replace, duplicate, or delete:","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/CURRENT_PROJECT_HANDOFF.txt"
"CONCEPT-08352","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not rerun the Coding Room lock/save until the existing dirty state is resolved, saved, parked, or intentionally cleared by a separate approved route.","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_BLOCKER_DIRTY_STATE_CUSTODY_V1_UNIQUE_20260531_0735/20260531_054941/CODING_ROOM_SAVE_DIRTY_STATE_CUSTODY_REPORT_V1_UNIQUE_20260531_0735_20260531_054941.md"
"CONCEPT-01913","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","'Do not rerun the Coding Room lock/save until the existing dirty state is resolved, saved, parked, or intentionally cleared by a separate approved route.',","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_SCRIPTS/READ_CODING_ROOM_SAVE_DIRTY_STATE_CUSTODY_V1_UNIQUE_20260531_0735.ps1"
"CONCEPT-36137","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not reset, clean, delete, or unstage before running unless you intentionally abandon this route.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/LOWER_LAYER_SAVE_ROUTE_HARNESS_ROOT_REPAIR_LOCAL_NOTE_V1.md"
"CONCEPT-24939","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not rewrite the upper object until the lower layer has runtime proof.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/ROOT_LAYER_DROPDOWN_ISSUE_REPAIR_SUIT_CARD_V1_20260530.md"
"CONCEPT-12364","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not run generated helpers with default bypass. Do not paste documents into PowerShell. Do not treat a closed terminal window as proof that child processes stopped.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/CODE_CABINET/POWERSHELL_FRONT_GATE_AND_COPY_SURFACE_INCIDENT_CARD_20260529.md"
"CONCEPT-28602","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not run more broad intake.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/CHAT_DROP_COPIES/INSTALLED/20260527_223732/CHAT_DROP_COPY__CHAT_COMPRESSION_AND_SUIT_CARRY_CARD_V1.md"
"CONCEPT-37158","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not run save-capable scripts from this wave.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/CODING_ROOM_APPROVAL_RECEIPT_SEARCH_WAVE_01_NEXT_WORK_20260531.md"
"CONCEPT-18282","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not run the full menu yet. Read this report back into chat and decide the narrowest safe menu/action proof.","1","1","_MISC_DRAWER/READ_REPORTS/HOUSE_FILE_TOOLBOX_V3_3_5_REFINERY_CROSS_EXAM_20260529_200631.md"
"CONCEPT-36958","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not save a tool as active after one clean pass.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md"
"CONCEPT-33619","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not save triage as proof.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/LOWER_LEVEL_ERROR_POWERPLAY_BREADCRUMB_CHAIN_SUIT_CARD_V1_20260530.md"
"CONCEPT-11456","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not save when blocked by safety, dirty state, wrong base, missing proof, unclear authority, destructive risk, or wrong phase.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOCAL_GIT_SAVE_TRIGGER_RULE_20260522.md"
"CONCEPT-13532","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not say house proof unless the proof lives in a file, receipt, manifest, index, or custody report.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/CHAT_COCKPIT_PROOF_HASH_CUSTODY_CARRYOVER_PATCH_20260527.md"
"CONCEPT-01607","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not say Random independently maintained the paper motif until lyrics/prompts prove motif origin.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_004_RANDOM_IDENTITY_CHAIN_V1.txt"
"CONCEPT-12851","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not say:","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_003_PAPER_AIRPLANE_LUCK_NAME_HINGE_V1.txt"
"CONCEPT-27966","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not send only the playlist page again.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_SUNO_DEEP_EXTRACTION_005_FULL_LYRIC_INTAKE_REQUEST_V1.txt"
"CONCEPT-39782","PROOF_CUSTODY","USE_NOW_OR_ENFORCE","Do not show the whole hallway by default. Show compact checkpoints and final washed findings.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/HOUSE_WALK_SELF_ROUTINE_V1.1.md"
