"Action","SourcePath","TargetPath","Reason","SHA256","Bytes"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_165024\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_165024\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","2C950E695506E36864CEB5ED22190C5DE76C38D38B7019A94970F7912F4D8DF4","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171004\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171004\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","57EEA3CA5B7EC4D67A89A11D4EB781130D7F11DBF215860EB8FDE94F3D224E53","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171004\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171004\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","E3C811EE308BC8BAD46DDBAF53F43652EC44648F89658D669EF421D3A824F283","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171004\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171004\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","E79E752E43967F9B2762B339933C03FB753BBF4852990C9FA65C45B0527A2478","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171517\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171517\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","0C379D20C387CA132E05781BD69C7359CF808B5FA71DCA83923FBCAA2EF00C56","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171517\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171517\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","805DBFFB73E0F8F2DBEFC0142A650A08E21BD44E2F8E812ECF6A79D4F34681F6","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171517\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171517\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","929A54DCB54E05EDC1DBCA7D3DDDE4A292822D1176E057B57CB832D6B91937D9","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171817\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171817\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","F390F93796247AC30AF8934F78D6736E7F683C20A52D11FFDB97FC49AB894604","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171817\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171817\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","A00201E79A27A12790DD67C51169CD67D7DE5485FB5199A49AAC2C8726422979","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171817\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_171817\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","D3AA8CEE8ED47CEF402C06B781C33078F97134600AD8A83B05F89D38E19440FC","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172112\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172112\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","F56A5D575F366B49CB2FCC3C5D0FA3AED8C98FB03A2C0DA833DB5188F207C3F2","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172112\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172112\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","9E95B9F81FECB373CA98E8F0B3F4B6BA322B8B69B36D84A3F1780AA91F004E33","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172112\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172112\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","D4AF330BF43DF50D33D9DCD0A87C00DD91EBA16AF3D904A9002B4B56B69E7005","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172140\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172140\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","778C48210D0E11E5511BAAC01EC7A589A85BF4C29E8CE8C31C45DA78C3B65DF9","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172140\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172140\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","FA7EB23931DBC7DE6A1A6132953EDF13AAAF6D9F34D376C81D9F8C6325163E53","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172140\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_172140\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","E81FCB4038D19C1A4E1B8A890C0EC78D9B2AEE34978D107E43C02A283294BF11","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173632\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173632\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","8F5CBBBBF3323DA32F1ABBCDAA247E5238D242E2FBD5A5A0854A2285A8660D07","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173632\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173632\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","D753C5AB29DCF39485705A4DBB4BD5034CE76D4F765E6AC39A299F2A80FCB4DE","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173632\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173632\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","3D61A7CCACF4BEDCCEC54E92BEF8ECA098347EEA78126367F80A6BEDF302F77B","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173703\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173703\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","0B257BDA6DAED819D8B50F2C8DFAA1290989C7F4C99790861EEF61CE003D68EF","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173703\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173703\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","A7718A8C91C215EACFA0776BFBFBA9C13FF4DD045D25F0F79AB59791C5FBF1D9","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173703\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_173703\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","143555969BDD759C0C632B52617093A1CAA63AAB55D6306BCD878A19DCAFD853","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174019\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174019\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","C3E07FC4A08611797B3B076AFE07C6712B33410BB9FD2C0C4630491C964F0E98","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174019\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174019\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","93BEAF9C47E6AB86EEF375C96F13DDEED3214846E830294738DFCB2BD0FBC2B6","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174019\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174019\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","56698D39B5AA09FD0AE50076C7CF1C96E0F2F1CC1747742E12603E8734DF8E5A","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174049\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174049\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","CFFEE58415D1BA07E0EC7E2FD36B8E087CD0ACE31B6F4DE723A6C81FC068AC46","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174049\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174049\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","1861CDF4FB0B6DDDC23BE1E5F97CB41C4EC7314B3F53C9DD05C541930BEAA36A","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174049\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_174049\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","61E24047B82DDFD782217409D4023836FB145E6B72CBC26B3A307DE7063A3A80","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_181338\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_181338\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","427320283A9E48C6930D54943614E3C8DF5A1C9D9A297F68F307630E07B7C5DC","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_181338\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_181338\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","82DB295D735F32CC9116AD0CEDD99B665D76EA138B557DC28FF6FEC3A7BFB54F","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_181338\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_181338\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","0222E5053B0512A129BF85A8ACC6331CFACFECC164400C17A61E4DAF095E2567","2149"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_182416\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_182416\ERROR_LEDGER__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","21700D6F5FCC9DB99397CBD49A544B3CFE654B4E3D256BFE131C3D66C4FAA690","280"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_182416\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_182416\GATE_OUTPUT__COMMAND_CENTER_PRE_RUN_GATE.txt","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","3C217BD3DF44142D33A488446B4E0F2E6DDF3DEA0273538363970A4B8959E33D","668"
"MOVED_STRUCTURED_ROOT_FILE_TO_REPO_LANE","C:\Users\13527\Desktop\123\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_182416\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\COMMAND_CENTER\RECEIPTS\PRE_RUN_GATES\COMMAND_CENTER_PRE_RUN_GATE_20260606_182416\RECEIPT__COMMAND_CENTER_PRE_RUN_GATE_ADAPTER__ERROR_TRIGGERED_HELPER_HARVEST_V1.md","Structured root ROOT_COMMAND_CENTER file was missing from matching git lane.","B65D9A3457F7849C8C4C20C43D9F26BEC60E245693423FBE3B40D762D30686D1","2149"
