2026-05-21T03:47:24.9332827-04:00 | WATCHING | PID=13240
2026-05-21T12:58:28.9167914-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:30.9395747-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:32.9566783-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:34.9889602-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:37.0124751-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:39.0430228-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:41.0585384-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:43.1058774-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:45.1304166-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:47.1374544-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:49.1678406-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:51.1837057-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:53.2143769-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:55.2313893-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:57.2517321-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:58:59.2740987-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:01.2924503-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:03.2927812-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:05.3088298-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:07.3345622-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:09.3556307-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:11.3876811-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:13.4023482-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:15.4217417-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:17.4334794-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:19.4403306-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:21.4721304-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:23.4969122-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:25.5217241-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:27.5390526-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:29.5548813-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:31.5738698-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:33.6048283-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:35.6366392-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:37.6557380-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:39.6991511-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:41.7041075-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:43.7213340-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:45.7462746-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:47.7556585-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:49.7866121-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:51.8034143-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:53.8403880-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:55.8711455-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:57.8913478-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T12:59:59.9135575-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:01.9373545-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:03.9682890-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:06.0082567-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:08.0271681-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:10.0527183-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:12.0740528-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:14.1003075-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:16.1205187-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:18.1522101-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:20.1677613-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:22.1853776-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:24.2006861-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:26.2190183-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:28.2463041-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:30.2778260-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:32.3078339-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:34.3401121-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:36.3556872-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:38.3713461-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:40.4026194-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:42.4361633-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:44.4555999-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:46.4856937-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:48.5034035-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:50.5203495-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:52.5393754-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:54.5684358-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:56.5713608-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:00:58.6006391-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:00.6200762-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:02.6514634-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:04.6553033-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:06.6855957-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:08.7031727-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:10.7335381-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:12.7614877-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:14.7774482-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:16.7990570-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:18.8244101-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:20.8494189-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:22.8558551-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:24.8703119-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:26.8865945-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:28.9178824-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:30.9514744-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:32.9856532-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:35.0157596-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:37.0432081-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:39.0737845-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:41.1010310-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:43.1214159-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:45.1528204-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:47.1781561-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:49.1973753-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:51.2212805-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:53.2552917-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:55.2872824-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:57.3341510-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:01:59.3857800-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:01.4354257-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:03.4688363-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:05.4976917-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:07.5012633-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:09.5183519-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:11.5692660-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:13.5902085-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:15.6160820-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:17.6342647-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:19.6689806-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:21.6844007-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:23.7159002-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:25.7300203-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:27.7308167-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:29.7613722-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:31.7878799-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:33.8391712-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:35.8652985-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:37.8866763-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:39.9158186-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:41.9449101-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:43.9637327-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:45.9658024-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:48.0011291-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:50.0347577-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:52.0590350-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:54.0751710-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:56.1056024-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:02:58.1214933-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:00.1434577-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:02.1640088-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:04.1835734-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:06.2111804-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:08.2305267-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:10.2613997-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:12.2627985-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:14.2926453-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:16.3244279-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:18.3474083-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:20.3716636-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:22.4027423-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:24.4304891-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:26.4480123-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:28.4660268-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:30.4959020-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:32.5155569-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:34.5437257-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:36.5644510-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:38.5989256-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:40.6301374-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:42.6672320-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:44.6847544-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:46.6964188-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:48.7295716-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:50.7463464-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:52.7625948-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:54.7926595-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:56.8113400-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:03:58.8234878-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:00.8559855-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:02.8870508-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:04.9182585-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:06.9464089-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:08.9624968-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:10.9800489-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:12.9964404-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:15.0263162-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:17.0381681-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:19.0619142-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:21.0902903-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:23.1049208-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:25.1212922-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:27.1374776-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:29.1590550-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:31.1812140-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:33.1989950-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:35.2155014-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:37.2468141-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:39.2728284-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:41.2951236-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:43.3237802-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:45.3246767-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:47.3554582-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:49.3861492-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:51.4019737-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:53.4136698-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:55.4299238-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:57.4470489-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:04:59.4633903-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:01.4950818-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:03.5138910-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:05.5451265-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:07.5896225-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:09.6115447-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:11.6283464-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:13.6445073-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:15.6647808-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:17.6804844-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:19.6960362-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:21.7307528-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:23.7574836-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:25.7786974-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:27.8052611-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:29.8400061-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:31.8667334-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:33.8714065-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:35.8967400-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:37.9182914-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:39.9339864-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:41.9650684-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:43.9807771-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:46.0072755-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:48.0270573-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:50.0600871-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:52.0897628-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:54.0966129-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:56.1210132-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:05:58.1416053-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:00.1683231-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:02.1882194-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:04.1997334-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:06.2302757-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:08.2411427-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:10.2616552-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:12.2925427-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:14.3244465-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:16.3443818-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:18.3723407-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:20.4022033-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:22.4273561-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:24.4596218-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:26.4782957-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:28.5073135-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:30.5260039-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:32.5581730-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:34.5770784-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:36.5939361-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:38.6120887-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:40.6549528-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:42.6751502-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:44.7104058-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:46.7252504-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:48.7511106-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:50.7730976-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:52.8216527-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:54.8599853-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:56.9256706-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:06:58.9599760-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:01.0086018-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:03.0103350-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:05.0515606-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:07.0739481-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:09.0873000-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:11.1055273-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:13.1209397-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:15.1416615-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:17.1721487-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:19.1943782-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:21.2148757-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:23.2461708-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:25.2736055-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:27.2776345-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:29.2931037-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:31.3083794-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:33.3249792-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:35.3559920-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:37.3690055-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:39.3728868-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:41.3918715-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:43.4414145-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:45.4919493-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:47.5419114-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:49.5920429-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:51.6378414-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:53.6583590-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:55.6786333-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:57.6953030-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:07:59.7387214-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:01.7724614-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:03.7954060-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:05.8244401-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:07.8517870-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:09.8721074-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:11.9059722-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:13.9074450-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:15.9228987-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:17.9457009-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:19.9726380-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:22.0052916-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:24.0558717-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:26.0722482-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:28.0908432-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:30.1121857-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:32.1347612-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:34.1718026-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:36.3014288-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:38.5308262-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:40.5978854-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:42.6576103-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:44.7334011-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:46.8569291-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:48.9011122-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:50.9207919-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:52.9472638-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:54.9654349-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:56.9960767-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:08:59.0278963-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:01.0577696-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:03.0588312-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:05.0739390-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:07.1059255-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:09.1217928-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:11.1376153-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:13.1545611-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:15.1833101-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:17.2151753-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:19.2465425-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:21.2622138-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:23.2933859-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:25.3219913-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:27.3543714-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:29.3712804-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:31.4038357-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:33.4493893-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:35.4801075-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:37.5122002-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:39.5501258-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:41.5904564-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:43.6394124-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:45.6737401-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:47.7149434-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:49.7212191-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:51.7459855-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:53.7731008-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:55.7986038-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:57.8197233-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:09:59.8336824-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:01.8483537-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:03.8696363-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:05.9009655-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:07.9186396-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:09.9357949-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:11.9538488-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T13:10:13.9795137-04:00 | WATCHING DISPATCH | PID=10380
