"Source"	"RelativePath"	"SourcePath"	"KeptRelativePath"	"KeptSource"	"SHA256"	"Length"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS\20260522_222005\11_SUIT_ADOPT_ADAPT_GATE.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS\20260522_222005\11_SUIT_ADOPT_ADAPT_GATE.md"	"GPT_PROMPTS_CUSTODY\20260522_213516\CUSTODY_ARCHIVE\.GPT_PROMPTS_HOME\CHAT_GATE_SYSTEM_PACKAGE\_CURRENT_SET\11_SUIT_ADOPT_ADAPT_GATE.md"	"123_ROOT"	"02EFFB3C039BA78D6E249D4DB0BD8C7DA636D5A2C52E2EA863A14C8ED211B639"	"525"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS\20260522_222005\12_LIVE_IDEA_INTAKE_AND_NEIGHBOR_HANDOFF_GATE.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS\20260522_222005\12_LIVE_IDEA_INTAKE_AND_NEIGHBOR_HANDOFF_GATE.md"	"GPT_PROMPTS_CUSTODY\20260522_213516\CUSTODY_ARCHIVE\.GPT_PROMPTS_HOME\CHAT_GATE_SYSTEM_PACKAGE\_CURRENT_SET\12_LIVE_IDEA_INTAKE_AND_NEIGHBOR_HANDOFF_GATE.md"	"123_ROOT"	"205F3458151A27D434CE2E0EF2F64DED8E7C710DA76F9E5C5572651E51BB5461"	"433"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS\20260522_222005\13_HOUSE_LINKED_CHAT_SUIT_ARMATURE_GATE.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS\20260522_222005\13_HOUSE_LINKED_CHAT_SUIT_ARMATURE_GATE.md"	"GPT_PROMPTS_CUSTODY\20260522_213516\CUSTODY_ARCHIVE\.GPT_PROMPTS_HOME\CHAT_GATE_SYSTEM_PACKAGE\_CURRENT_SET\13_HOUSE_LINKED_CHAT_SUIT_ARMATURE_GATE.md"	"123_ROOT"	"1F09F9F736E3A2960D0042DE1C4824A3E9A5DCF966DEB86429E34A84304BD350"	"457"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP_V1.1.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP_V1.1.ps1"	"GPT_PROMPTS_CUSTODY\20260522_213516\FAILED_TOOLS_DO_NOT_RUN\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP_V1.1.ps1"	"123_ROOT"	"6178D5CC64FE25DAA4590B23B7850269A14BDD7DA78C0FBB96ED9CFE08CFFC74"	"7141"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP_V1.3.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP_V1.3.ps1"	"GPT_PROMPTS_CUSTODY\20260522_213516\FAILED_TOOLS_DO_NOT_RUN\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP_V1.3.ps1"	"123_ROOT"	"DCFFDD0454D00E375C2FEC2F1EFE840A836F583CC4A33C480ACE65C74B62901A"	"6287"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP.ps1"	"GPT_PROMPTS_CUSTODY\20260522_213516\FAILED_TOOLS_DO_NOT_RUN\FIX_GPT_PROMPTS_FRONT_DOOR_MAIL_DROP.ps1"	"123_ROOT"	"F62E307D6B1B15A668BD9C22205A89D632386890135E5E594A4294C4B93DA709"	"5367"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\SAVE_CHAT_SOFT_SUIT_METATRON_NODE_MODEL.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\SAVE_CHAT_SOFT_SUIT_METATRON_NODE_MODEL.ps1"	"GPT_PROMPTS_CUSTODY\20260522_213516\FAILED_TOOLS_DO_NOT_RUN\SAVE_CHAT_SOFT_SUIT_METATRON_NODE_MODEL.ps1"	"123_ROOT"	"2593F6C7D58E924A8C05601F94726937499FA9BDE3A798C5147EE4FA1880B339"	"16422"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\CHAT_SOFT_SUIT_IDEA_LEDGER.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\CHAT_SOFT_SUIT_IDEA_LEDGER.md"	"GPT_PROMPTS_CUSTODY\CURRENT_BACKUPS_BEFORE_CHAT_WEIGHT_RELEASE_LOCK\20260522_225211\CHAT_SOFT_SUIT_IDEA_LEDGER.md"	"123_ROOT"	"40B0E061FE72D3AECAFF1F387F3836DE94ED72B8E82BBE88231958639387A45A"	"4541"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\CHAT_SOFT_SUIT_MAP.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\CHAT_SOFT_SUIT_MAP.md"	"GPT_PROMPTS_CUSTODY\CURRENT_BACKUPS_BEFORE_CHAT_WEIGHT_RELEASE_LOCK\20260522_225211\CHAT_SOFT_SUIT_MAP.md"	"123_ROOT"	"E6C704854E70B1E3DF4D1983B936CFF5888686F705AF81A61B8D90FAD45C34F3"	"9874"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\00_LOAD_FIRST__CHAT_GATE_SYSTEM.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\00_LOAD_FIRST__CHAT_GATE_SYSTEM.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\00_LOAD_FIRST__CHAT_GATE_SYSTEM.md"	"123_ROOT"	"B5C9B58E4577E825287B81EC81A6191043D990F589EB8153F8C7825A729EBF36"	"2583"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\01_TASK_ROUTER_GATE.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\01_TASK_ROUTER_GATE.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\01_TASK_ROUTER_GATE.md"	"123_ROOT"	"CDC6A9A4147B30D174573539B2B60B5B1BBB5CE911240ED7E343D9C2929253CA"	"1606"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\08_LOCAL_ONLY_PROMPT_PACKAGE_GATE.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\08_LOCAL_ONLY_PROMPT_PACKAGE_GATE.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\08_LOCAL_ONLY_PROMPT_PACKAGE_GATE.md"	"123_ROOT"	"85E0821C3DD5C5413EBD82F511B45F0C5D0BD06B09133CCAF43241EB91F70B2A"	"1716"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\14_CHAT_SUIT_HOUSE_LINK_MAP.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\14_CHAT_SUIT_HOUSE_LINK_MAP.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\14_CHAT_SUIT_HOUSE_LINK_MAP.md"	"123_ROOT"	"61C67807B6233816C7594E43183FE973CDA0799E8ACC2F4FA11DC99E931429CB"	"2486"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\15_RESPECTFUL_SUIT_MAP_AND_FORKS_GATE.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\15_RESPECTFUL_SUIT_MAP_AND_FORKS_GATE.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\15_RESPECTFUL_SUIT_MAP_AND_FORKS_GATE.md"	"123_ROOT"	"3F58FD3E8E703E0524021BE9EDB6D605F8A8BD668EC8B93D354FA1EE26E42841"	"1338"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\16_SOURCE_LINKS_AND_PROOF.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\16_SOURCE_LINKS_AND_PROOF.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\16_SOURCE_LINKS_AND_PROOF.md"	"123_ROOT"	"7994728CE16E926DC74CA44C054203E83A76C69F2CEAD6713DB2E3FC9386E665"	"2126"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\MANIFEST.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\REVIEWED_DESKTOP_NEW_BUNDLES\new_20260522_223559\MANIFEST.md"	"GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS\CURRENT_OLD_SCAFFOLD_CLEANOUT_20260522_225832\MANIFEST.md"	"123_ROOT"	"8F9F913232CCACA60D372C3C4A2A4224ED145390914FF0C4611C83460A826A7F"	"1468"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\FRONT_DOOR_CLEANOUTS\FRONT_DOOR_SCRIPT_CLEANOUT_20260522_225921\CLEAN_CHAT_SOFT_SUIT_CURRENT_OLD_SCAFFOLD_V1.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\FRONT_DOOR_CLEANOUTS\FRONT_DOOR_SCRIPT_CLEANOUT_20260522_225921\CLEAN_CHAT_SOFT_SUIT_CURRENT_OLD_SCAFFOLD_V1.ps1"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\CLEAN_CHAT_SOFT_SUIT_CURRENT_OLD_SCAFFOLD_V1.ps1"	"123_ROOT"	"7E734839D7B7B8D59F887A1DB5A8C7FCFEF5FB87D017A9CCC91C6EED0D701186"	"3568"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\FRONT_DOOR_CLEANOUTS\FINAL_CLOSEOUT_ROOT_20260522_231948\FINAL_CHAT_SOFT_SUIT_CLOSEOUT_CLEAN_VERIFY_V1.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\FRONT_DOOR_CLEANOUTS\FINAL_CLOSEOUT_ROOT_20260522_231948\FINAL_CHAT_SOFT_SUIT_CLOSEOUT_CLEAN_VERIFY_V1.ps1"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\FINAL_CHAT_SOFT_SUIT_CLOSEOUT_CLEAN_VERIFY_V1.ps1"	"123_ROOT"	"3EBC95D8B5EEA5416AFBBBC460DDB604D40AEE4E0B76EF907A7A81302CC9A141"	"7411"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\FRONT_DOOR_CLEANOUTS\FINAL_CLOSEOUT_ROOT_20260522_231948\INSTALL_CHAT_SOFT_SUIT_CURRENT_AUTHORITY_FIX_READY_ONLY_STANDALONE.ps1"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\FRONT_DOOR_CLEANOUTS\FINAL_CLOSEOUT_ROOT_20260522_231948\INSTALL_CHAT_SOFT_SUIT_CURRENT_AUTHORITY_FIX_READY_ONLY_STANDALONE.ps1"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\INSTALL_CHAT_SOFT_SUIT_CURRENT_AUTHORITY_FIX_READY_ONLY_STANDALONE.ps1"	"123_ROOT"	"116C8DD92588EB1E3FE45EBD2E402491C07C85AA48A53A3202210A4A33A78634"	"40476"
"123_ROOT"	"MAIL_ROOM\PROCESSED\MAIL_ROOM_PICKUP_HELPER_TEST_20260521_222249.package.txt"	"C:\Users\13527\Desktop\123\MAIL_ROOM\PROCESSED\MAIL_ROOM_PICKUP_HELPER_TEST_20260521_222249.package.txt"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\MAIL_ROOM_PICKUP_HELPER_TEST_20260521_222249.package.txt"	"123_ROOT"	"D84C55FF182D97F21045C731509AB1B59C5E6D782208DB654B27ABDCD5401305"	"520"
"123_ROOT"	"MULE_WORKSHOP\WHOLE_HOME_METATRON_PARK_MAP_RUN_20260523_000146\SOURCE_WORK_ORDERS\MULE_WHOLE_HOME_METATRON_PARK_MAP_WORK_ORDER_V1.md"	"C:\Users\13527\Desktop\123\MULE_WORKSHOP\WHOLE_HOME_METATRON_PARK_MAP_RUN_20260523_000146\SOURCE_WORK_ORDERS\MULE_WHOLE_HOME_METATRON_PARK_MAP_WORK_ORDER_V1.md"	"GPT_PROMPTS_CUSTODY\DOWNLOADS_LOOSE_CANDIDATES\20260523_001601\MULE_WHOLE_HOME_METATRON_PARK_MAP_WORK_ORDER_V1.md"	"123_ROOT"	"51D800CFD4FE57870F4F5B7CB4A9AB575EDDD684F37FE8614384DAA94594EDF5"	"21418"
"123_ROOT"	"MULE_WORKSHOP\WHOLE_HOME_METATRON_PARK_MAP_RUN_20260523_000146\WHOLE_HOME_EXECUTION_RECEIPT_20260523_001601.txt"	"C:\Users\13527\Desktop\123\MULE_WORKSHOP\WHOLE_HOME_METATRON_PARK_MAP_RUN_20260523_000146\WHOLE_HOME_EXECUTION_RECEIPT_20260523_001601.txt"	"GPT_PROMPTS_CUSTODY\RECEIPTS\WHOLE_HOME_EXECUTION_RECEIPT_20260523_001601.txt"	"123_ROOT"	"5BEF6B9300BB53A1EF83433801B5B75A66617FC8A992D0F4484587E7C2A7685A"	"21402"
"123_ROOT"	"MULE_WORKSHOP\WHOLE_HOME_METATRON_PARK_MAP_RUN_20260523_000146\WHOLE_HOME_FINAL_RECEIPT_20260523_003000.txt"	"C:\Users\13527\Desktop\123\MULE_WORKSHOP\WHOLE_HOME_METATRON_PARK_MAP_RUN_20260523_000146\WHOLE_HOME_FINAL_RECEIPT_20260523_003000.txt"	"GPT_PROMPTS_CUSTODY\RECEIPTS\WHOLE_HOME_FINAL_RECEIPT_20260523_003000.txt"	"123_ROOT"	"56016F93CA7D051977943D577B7D1E23A87556EDFF67DBBA3B05138E20E38ADE"	"1369"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\READY_CONSUMED_AFTER_CURRENT_VERIFY\READY_CONSUMED_20260522_231948\CHAT_SOFT_SUIT_IDEA_LEDGER.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\READY_CONSUMED_AFTER_CURRENT_VERIFY\READY_CONSUMED_20260522_231948\CHAT_SOFT_SUIT_IDEA_LEDGER.md"	"GPT_Prompts\CURRENT\CHAT_SOFT_SUIT_IDEA_LEDGER.md"	"123_ROOT"	"ABCE510EBB2A39FBDC42A89D6E7DB60435F7DFB2E993ECF5BDDEF3D11B50DE23"	"10916"
"123_ROOT"	"GPT_PROMPTS_CUSTODY\READY_CONSUMED_AFTER_CURRENT_VERIFY\READY_CONSUMED_20260522_231948\CHAT_SOFT_SUIT_MAP.md"	"C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\READY_CONSUMED_AFTER_CURRENT_VERIFY\READY_CONSUMED_20260522_231948\CHAT_SOFT_SUIT_MAP.md"	"GPT_Prompts\CURRENT\CHAT_SOFT_SUIT_MAP.md"	"123_ROOT"	"EB9215434C3773CC7F8ED40481C036055CDC30CCE7DEF328E32293FDF27A3F4F"	"14278"
"123_ROOT"	"MAIL_ROOM\PROCESSED\CHAT_REPLY_20260521_233112.package.txt"	"C:\Users\13527\Desktop\123\MAIL_ROOM\PROCESSED\CHAT_REPLY_20260521_233112.package.txt"	"MAIL_ROOM\CHAT_REPLY_HOLD\CHAT_REPLY_20260521_233112.package.txt"	"123_ROOT"	"FFF647905D087221F0D2A04F48AFB0F2664F8CFCB7B205F0A76949433CE60B0E"	"1619"
"123_ROOT"	"PORCH_WATCHER\TOOLS\SAVE_PORCH_DROP_EVENT_TRIGGER_AND_PACKAGE_RULE_20260522.ps1"	"C:\Users\13527\Desktop\123\PORCH_WATCHER\TOOLS\SAVE_PORCH_DROP_EVENT_TRIGGER_AND_PACKAGE_RULE_20260522.ps1"	"PORCH_SORTING_TABLE\ROOT_FILES_NEEDS_REVIEW\SAVE_PORCH_DROP_EVENT_TRIGGER_AND_PACKAGE_RULE_20260522.ps1"	"123_ROOT"	"F1353FC84286A43FB156F61DF91C738C35B9E5A2E3343A80C09F0A7CBEE023CB"	"25509"
"Jxhnny_Kleen_C3dz"	"TEST_LANES\SYSTEMS_CYCLES_DEEP_CLEAN_TEST_LANE_20260517_053215\ALGORITHMS_99999_RIGHT_LIST_FIRST_LOCKSAVE_20260517_081301.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\TEST_LANES\SYSTEMS_CYCLES_DEEP_CLEAN_TEST_LANE_20260517_053215\ALGORITHMS_99999_RIGHT_LIST_FIRST_LOCKSAVE_20260517_081301.txt"	"PROOF_HISTORY\ALGORITHMS_99999_RIGHT_LIST_FIRST_LOCKSAVE_20260517_081301.txt"	"Jxhnny_Kleen_C3dz"	"49F1E6F7BECEE74B6317640989A9DEA1DA59BD3246EA47D44412F0F08B82D26F"	"4001"
"Jxhnny_Kleen_C3dz"	"TEST_LANES\SYSTEMS_CYCLES_DEEP_CLEAN_TEST_LANE_20260517_053215\ALGORITHMS_99999_RIGHT_LIST_FIRST_LOCKSAVE_20260517_081306.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\TEST_LANES\SYSTEMS_CYCLES_DEEP_CLEAN_TEST_LANE_20260517_053215\ALGORITHMS_99999_RIGHT_LIST_FIRST_LOCKSAVE_20260517_081306.txt"	"PROOF_HISTORY\ALGORITHMS_99999_RIGHT_LIST_FIRST_LOCKSAVE_20260517_081306.txt"	"Jxhnny_Kleen_C3dz"	"777361CE147D3A63DE5D4418E3864B6721CF8784DF6E6A7D23BA592606C0EDC2"	"4001"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0002__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0002__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt"	"PROOF_HISTORY\BACKUP_BEFORE_SCOPE_STATE_TRIGGER_LOCK\CLEAN_SEED_ALIGNMENT_CHECK.txt"	"Jxhnny_Kleen_C3dz"	"71A1652676679B058FB6BFA42199381579B01CCDBC2FE8778671C7321CBB149A"	"223041"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0021__CLEAN_SEED_WRAP_GUIDE.txt\CLEAN_SEED_WRAP_GUIDE.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0021__CLEAN_SEED_WRAP_GUIDE.txt\CLEAN_SEED_WRAP_GUIDE.txt"	"PROOF_HISTORY\BACKUP_BEFORE_SCOPE_STATE_TRIGGER_LOCK\CLEAN_SEED_WRAP_GUIDE.txt"	"Jxhnny_Kleen_C3dz"	"34716DB54A8200B268AC27A91C9252506C2781DC24E0453CA6EDD705FDBBDE72"	"191871"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0049__EVIDENCE_ARCHIVE_MANIFEST.txt\EVIDENCE_ARCHIVE_MANIFEST.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0049__EVIDENCE_ARCHIVE_MANIFEST.txt\EVIDENCE_ARCHIVE_MANIFEST.txt"	"PROOF_HISTORY\BACKUP_BEFORE_SCOPE_STATE_TRIGGER_LOCK\EVIDENCE_ARCHIVE_MANIFEST.txt"	"Jxhnny_Kleen_C3dz"	"91A2E827B83C003C41FA3F35048B765D07E8CF1ABDAA3C9064CFE94256E7B46B"	"1258"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0061__README_START_HERE.txt\README_START_HERE.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0061__README_START_HERE.txt\README_START_HERE.txt"	"PROOF_HISTORY\BACKUP_BEFORE_SCOPE_STATE_TRIGGER_LOCK\README_START_HERE.txt"	"Jxhnny_Kleen_C3dz"	"09CDB62BBA34DF4B902DB4E021E30D0F2E4F5AE6B8FDDDECFA84D03720A9FF86"	"68685"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\DESKTOP_DROP_FOLDER_INTAKE_ARCHIVE_20260511\Clean_Milk_FRESH_ASSESSMENT_DROP_20260511_004711\BALANCED_ASSEMBLY_LINE_INTERLOCK_PLAN_CONCEPT_20260511.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\DESKTOP_DROP_FOLDER_INTAKE_ARCHIVE_20260511\Clean_Milk_FRESH_ASSESSMENT_DROP_20260511_004711\BALANCED_ASSEMBLY_LINE_INTERLOCK_PLAN_CONCEPT_20260511.txt"	"PROOF_HISTORY\BALANCED_ASSEMBLY_LINE_INTERLOCK_PLAN_CONCEPT_20260511.txt"	"Jxhnny_Kleen_C3dz"	"47B0762A2E753BAD0F94A2B9F09D64D7BF09629A9EE287FBE85BA55C459A15FC"	"2477"
"123_ROOT"	"SOURCE_TRANSFER\TEXT_INCOMING\CLEAN_SEED_RECURSIVE_BOSS_LIST_LOCK_RECEIPT_20260518.txt"	"C:\Users\13527\Desktop\123\SOURCE_TRANSFER\TEXT_INCOMING\CLEAN_SEED_RECURSIVE_BOSS_LIST_LOCK_RECEIPT_20260518.txt"	"PROOF_HISTORY\CLEAN_SEED_RECURSIVE_BOSS_LIST_LOCK_RECEIPT_20260518.txt"	"Jxhnny_Kleen_C3dz"	"6DD16561A4BAA655B0DF315BCDE18260D40B3E0609BAB591354D9E19195AD7DF"	"529"
"123_ROOT"	"SOURCE_TRANSFER\TEXT_INCOMING\CLEAN_SEED_SORTED_BOSS_MAP_LOCK_RECEIPT_20260518.txt"	"C:\Users\13527\Desktop\123\SOURCE_TRANSFER\TEXT_INCOMING\CLEAN_SEED_SORTED_BOSS_MAP_LOCK_RECEIPT_20260518.txt"	"PROOF_HISTORY\CLEAN_SEED_SORTED_BOSS_MAP_LOCK_RECEIPT_20260518.txt"	"Jxhnny_Kleen_C3dz"	"9B793C3865E3E5C4986A91D8785EAD05BCD685BEB805BAB914E039547C8A20B1"	"969"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\DESKTOP_DROP_FOLDER_INTAKE_ARCHIVE_20260511\Clean_Milk_FRESH_ASSESSMENT_DROP_20260511_004711\INCIDENT_FREEZE_NO_KILLER_TRAFFIC_TICKET_RULE_20260511.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\DESKTOP_DROP_FOLDER_INTAKE_ARCHIVE_20260511\Clean_Milk_FRESH_ASSESSMENT_DROP_20260511_004711\INCIDENT_FREEZE_NO_KILLER_TRAFFIC_TICKET_RULE_20260511.txt"	"PROOF_HISTORY\INCIDENT_FREEZE_NO_KILLER_TRAFFIC_TICKET_RULE_20260511.txt"	"Jxhnny_Kleen_C3dz"	"A8EEBDDB376619B0E0D31FB42EB9926CFB4291EC1E415CD958E0DFE21CDA5751"	"5559"
"Jxhnny_Kleen_C3dz"	"TEST_LANES\SYSTEMS_CYCLES_DEEP_CLEAN_TEST_LANE_20260517_053215\NEW_LANE_CODE_GATE_PROTECTIVE_GOLD_STAGE0_LOCKSAVE_20260517_090714.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\TEST_LANES\SYSTEMS_CYCLES_DEEP_CLEAN_TEST_LANE_20260517_053215\NEW_LANE_CODE_GATE_PROTECTIVE_GOLD_STAGE0_LOCKSAVE_20260517_090714.txt"	"PROOF_HISTORY\NEW_LANE_CODE_GATE_PROTECTIVE_GOLD_STAGE0_LOCKSAVE_20260517_090714.txt"	"Jxhnny_Kleen_C3dz"	"A1CE00590D6D03E31C13424BB65A00D9045992084B1B7CA2BD816D6EF562C70C"	"5840"
"Jxhnny_Kleen_C3dz"	"PROOF_HISTORY\BACKUP_BEFORE_SCOPE_STATE_TRIGGER_LOCK\PATCH_RECEIPT_PROOF_LEDGER_LOCK.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\PROOF_HISTORY\BACKUP_BEFORE_SCOPE_STATE_TRIGGER_LOCK\PATCH_RECEIPT_PROOF_LEDGER_LOCK.txt"	"PROOF_HISTORY\PATCH_RECEIPT_PROOF_LEDGER_LOCK.txt"	"Jxhnny_Kleen_C3dz"	"A71499709E43DB6AAD38DD279ADC8FF1CB1D09F5EFE839B65A7366CBEFC2E4E4"	"3166"
