"Severity","Path","Species","Field","FailureFamily","SuggestedStitch","Message"
"WATCH","HOUSE_WORK/CHAT_COCKPIT/NO_BLEED_SURFACE_POINTER_MINIMAL_CARRY_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/ORGANIC_PATHING_SOFT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PENDING_BAY_COMPLETE_SET_BUNDLE_GATE_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PENDING_BAY_COMPLETE_SET_BUNDLE_GATE_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RESULT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RESULT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RESULT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SCALE_STEP_CHAIN_PROOF_REVIEW_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SHELL_OUTTAKE_USER_VIEW_TRIAL_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SHELL_OUTTAKE_USER_VIEW_TRIAL_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SHELL_OUTTAKE_WHIRLPOOL_WEB_FIT_SUIT_CARD_V1_1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SHELL_OUTTAKE_WHIRLPOOL_WEB_FIT_SUIT_CARD_V1_1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Soft suit should have return/test condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SHELL_OUTTAKE_WHIRLPOOL_WEB_FIT_SUIT_CARD_V1_1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","Currentness","CURRENTNESS SPELL","CURRENTNESS STITCH","Currentness state is not obvious."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","Disposition","DISPOSITION GAP","DISPOSITION STITCH","Disposition shelf/state is not obvious."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Soft suit should have return/test condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_COCKPIT_CARD_20260527.md","SOFT_SUIT_OBJECT","WearLine","FILE WITHOUT ROOM","ROOM STITCH","Soft suit should say how to wear it."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/SWIFT_SCAN_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TINY_BATCH_ADVERSARIAL_TRIAL_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TINY_BATCH_ADVERSARIAL_TRIAL_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TINY_BATCH_VERIFIER_TRIAL_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TINY_BATCH_VERIFIER_TRIAL_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TRIPLE_CHECK_BEFORE_RESEND_HARDENING_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TRIPLE_CHECK_BEFORE_RESEND_HARDENING_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Soft suit should have return/test condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/TRIPLE_CHECK_BEFORE_RESEND_HARDENING_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/USER_SAID_FIRST_CROSSCHECK_HOUSE_ROPE_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_BASE_WORD_PROOF_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_BASE_WORD_PROOF_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_BASE_WORD_PROOF_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_BASE_WORD_PROOF_TRIAL_SERIES_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_BASE_WORD_PROOF_TRIAL_SERIES_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_PROOF_TRIAL_AND_PROBE_SAFE_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","Disposition","DISPOSITION GAP","DISPOSITION STITCH","Disposition shelf/state is not obvious."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_PROOF_TRIAL_AND_PROBE_SAFE_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/CHAT_COCKPIT/WORD_WASH_PROOF_TRIAL_AND_PROBE_SAFE_SUIT_CARD_V1_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/RUNTIME_KERNEL_RUNS/RUNTIME_KERNEL_COMBINED_SOFT_SUIT_WALK_20260518_000903.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/SOFT_SUIT/CHAT_DROP_COPIES/CHAT_DROP_COPY__CHAT_COMPRESSION_AND_SUIT_CARRY_CARD_V1.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/SOFT_SUIT/CHAT_DROP_COPIES/CHAT_DROP_COPY__SOFT_SUIT_CODEX_DOWN_LOCAL_WORKAROUND_CARD_20260527.md","SOFT_SUIT_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/SOFT_SUIT/CHAT_DROP_COPIES/CHAT_DROP_COPY__SOFT_SUIT_CODEX_DOWN_LOCAL_WORKAROUND_CARD_20260527.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/SOFT_SUIT/SOFT_SUIT_LOCK_INDEX_20260528_011839.md","SOFT_SUIT_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/SOFT_SUIT/SOFT_SUIT_LOCK_INDEX_20260528_011839.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/SUIT_SYSTEM/SOFT_SUIT.md","SOFT_SUIT_OBJECT","DoNotBoundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Soft suit should include do-not/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/SORTING_BENCH/ORGANIC_PATHING_SOFT_SUIT_DEEPENED_FIT_REPORT_20260530.md","SOFT_SUIT_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/SOURCE_ORE/FILE_THINKING_LANE_INTELL_SOURCE_ANCHOR_20260529/INTELL_SOURCE_ANCHOR_COPY_20260529.txt","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/SOURCE_ORE/FILE_THINKING_LANE_INTELL_SOURCE_ANCHOR_20260529/INTELL_SOURCE_ANCHOR_NOTE_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/SOURCE_ORE/FILE_THINKING_LANE_INTELL_SOURCE_ANCHOR_20260529/INTELL_SOURCE_ANCHOR_NOTE_20260529.md","SOURCE_ORE_OBJECT","ReturnOrDigest","ROOM WITHOUT RETURN","RETURN STITCH","Source ore should name digest/return path."
"WATCH","HOUSE_WORK/WORK_SHED/SOURCE_ORE/FILE_THINKING_LANE_INTELL_SOURCE_ANCHOR_20260529/INTELL_SOURCE_ANCHOR_NOTE_20260529.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/SOURCE_ORE/FILE_THINKING_LANE_INTELL_SOURCE_ANCHOR_20260529/INTELL_SOURCE_ANCHOR_NOTE_20260529.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/ALGORITHM_METHOD_SHELF_20260518.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/ALGORITHM_METHOD_SHELF_20260518.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/BITSTRING_ABYSS_SECOND_PASS_DELTA_INTAKE_20260519/BITSTRING_ABYSS_SECOND_PASS_DELTA_REPORT_20260519.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/BITSTRING_ABYSS_SECOND_PASS_DELTA_INTAKE_20260519/BITSTRING_ABYSS_SECOND_PASS_DELTA_REPORT_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/BITSTRING_ABYSS_SECOND_PASS_DELTA_INTAKE_20260519/PLACEMENT_NOTE_20260519.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/BITSTRING_ABYSS_SECOND_PASS_DELTA_INTAKE_20260519/PLACEMENT_NOTE_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/BITSTRING_BINARY_LOGIC_BOSS_GROUPED_LEDGER_20260518.md","SOURCE_ORE_OBJECT","ReturnOrDigest","ROOM WITHOUT RETURN","RETURN STITCH","Source ore should name digest/return path."
"WATCH","SOURCE_ORE/BITSTRING_BINARY_LOGIC_BOSS_GROUPED_LEDGER_20260518.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/BITSTRING_BINARY_LOGIC_BOSS_GROUPED_LEDGER_20260518.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/CAPTURE_HUNTS/WORLD_CAPTURE_HUNT_SOURCE_ORE_20260517_233717.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/CLEAN_SEED_RECURSIVE_BOSS_LIST_SORTED_PARENT_MAP_20260518.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/CLEAN_SEED_RECURSIVE_BOSS_LIST_SORTED_PARENT_MAP_20260518.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/COMPLEXITY_BITSTRING_EMOTION_INTAKE_20260519/COMPLEXITY_BITSTRING_EMOTION_SOURCE_ORE_MAP_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/DEEP_REPO_SCAN_CRITIQUE_SOURCE_ORE_20260518.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DEEP_REPO_SCAN_CRITIQUE_SOURCE_ORE_20260518.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/ADDENDUM_ATT_9_CRITERIA_TRAINING_MODULES_20260529/DREAMFORGE_ATT_ADDENDUM_INDEX_20260529.md","SOURCE_ORE_OBJECT","ReturnOrDigest","ROOM WITHOUT RETURN","RETURN STITCH","Source ore should name digest/return path."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/ADDENDUM_ATT_9_CRITERIA_TRAINING_MODULES_20260529/DREAMFORGE_ATT_ADDENDUM_INDEX_20260529.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/ADDENDUM_ATT_9_CRITERIA_TRAINING_MODULES_20260529/DREAMFORGE_ATT_ADDENDUM_INDEX_20260529.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_A_SOURCE_MAP_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_B_FIRST_READ_PLAN_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_B_FIRST_READ_PLAN_20260529.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_C_DATA_EXPANSION_MAP_20260529.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_D_AETHERIS_ATT_NINE_CRITERIA_EXTRACT_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_D_AETHERIS_ATT_NINE_CRITERIA_EXTRACT_20260529.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_I_PROMPT_PRESSURE_SYMBOLIC_GRID_TRIAL_001_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_BATCH_J_AURA_MEMORY_CUSTODY_TRIAL_001_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_INDEX_20260529.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGE_REENTRY_20260529/DREAMFORGE_REENTRY_INDEX_20260529.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/downloads_DREAMFORGER_SUNO_SYMBOLIC_OUTPUT_FORENSICS_GUIDE.txt","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/DREAMFORGER_SUNO_PLACEMENT_NOTE_20260519.md","SOURCE_ORE_OBJECT","ForbiddenUse","SOURCE AUTHORITY LEAK","POLICY STITCH","Source ore should block rule/authority leak."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/DREAMFORGER_SUNO_PLACEMENT_NOTE_20260519.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/DREAMFORGER_SUNO_PLACEMENT_NOTE_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/DREAMFORGER_SUNO_SOURCE_ORE_LOCATOR_CARD_20260519.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/DREAMFORGER_SUNO_SOURCE_ORE_LOCATOR_CARD_20260519.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/DREAMFORGER_SUNO_INTAKE_20260519/DREAMFORGER_SUNO_SOURCE_ORE_LOCATOR_CARD_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/ELEVENLABS_MUSIC_AD_SOURCE_ORE_20260519/ELEVENLABS_MUSIC_AD_SOURCE_ORE_NOTE_20260519.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/ELEVENLABS_MUSIC_AD_SOURCE_ORE_20260519/ELEVENLABS_MUSIC_AD_SOURCE_ORE_NOTE_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/POLARITY_CLEAN_PLACEMENT_SOURCE_PATTERN_20260519.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/POLARITY_CLEAN_PLACEMENT_SOURCE_PATTERN_20260519.md","SOURCE_ORE_OBJECT","ReturnOrDigest","ROOM WITHOUT RETURN","RETURN STITCH","Source ore should name digest/return path."
"WATCH","SOURCE_ORE/POLARITY_CLEAN_PLACEMENT_SOURCE_PATTERN_20260519.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/POLARITY_CLEAN_PLACEMENT_SOURCE_PATTERN_20260519.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","SOURCE_ORE/PRESSURE_NOTES/CAN_U_FEEL_THE_PRESSURE_SOURCE_ORE_20260520.md","SOURCE_ORE_OBJECT","ReturnOrDigest","ROOM WITHOUT RETURN","RETURN STITCH","Source ore should name digest/return path."
"WATCH","SOURCE_ORE/PRESSURE_NOTES/CAN_U_FEEL_THE_PRESSURE_SOURCE_ORE_20260520.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/RUNTIME_KERNEL/RUNTIME_KERNEL_STATUS_DROP_SOURCE_ORE_20260517_234653.md","SOURCE_ORE_OBJECT","ReturnOrDigest","ROOM WITHOUT RETURN","RETURN STITCH","Source ore should name digest/return path."
"WATCH","SOURCE_ORE/RUNTIME_KERNEL/RUNTIME_KERNEL_STATUS_DROP_SOURCE_ORE_20260517_234653.md","SOURCE_ORE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","SOURCE_ORE/SOURCE_ROUNDTABLE_20260523/SOURCE_ROUNDTABLE_FUNCTION_MAP_20260523.md","SOURCE_ORE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","SOURCE_ORE/SOURCE_ROUNDTABLE_20260523/SOURCE_ROUNDTABLE_FUNCTION_MAP_20260523.md","SOURCE_ORE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
